conversation_id,dialogue_id,dialogue_text,binary_label
20180901-182115_809_live,20180901-182115_809_live,"[Persuader] would you like to donate $2 to save the children
[Persuadee] that is rather abrupt
[Persuader] It's a great cause and the children need our help
[Persuadee] i do agree they need help
[Persuader] Definitely.  Do you donate to any other charities
[Persuadee] i do often donate to charities through my kids school fundraisers. do you?
[Persuader] yes.  it seems like there is always someone needing help
[Persuadee] very true. have you donated to save the kids?
[Persuader] I have.  Several times.  I also donate to other charities
[Persuadee] that is great. i have only heard of save the children, but not sure what its for exactly.
[Persuader] it's helps children with education, healthcare, clothing, etc
[Persuadee] i see, thats great. are they children across different countries?
[Persuader] Yes, in the US and around the world.
[Persuadee] that sounds good. i think i'd like to donate then.
[Persuader] Great.  How much would you like to donate?  $1?
[Persuadee] will you be matching my donation today? it would be a great way to help too.
[Persuader] definitely.  
[Persuadee] okay, I will do $1 then!
[Persuader] Perfect.  Thanks fordonating.  Our money will help 
[Persuadee] likewise. it is so nice to help the innocent children.",yes
20180901-114608_710_live,20180901-114608_710_live,"[Persuader] hello; how are you today?
[Persuadee] hello, I am well. How are you
[Persuader] im good, thank you.  i have a charitable organisation i would like to speak with you about that is doing good work.  
[Persuadee] Ok what type of organization?
[Persuader] the organisation is Save the Children ( URL .  have you heard of them?
[Persuadee] A bit, could you tell me a little more about it?
[Persuader] sure; they have US and Global programs and are centered around assisting kids.
[Persuadee] ok; where would my donation go?
[Persuader] The research team will collect all donations and send it to Save the Children.
[Persuadee] Ok, how much are you asking for?
[Persuader] it would be a portion of the task payment.  you can choose any amount from $0 to all ($2).
[Persuadee] How much do most people donate
[Persuader] this information i'm not privy to for privacy reasons, but for example, 77 cents a day can shelter a refugee family.  any amount makes an impact.
[Persuadee] I would be interested in donating
[Persuader] that's great!  have you contributed to any like organisations in the past?
[Persuadee] I've contributed to similar organizations through my synagogue 
[Persuader] that's very good to hear.  the sum of parts are greater then the whole and it really pools everyone together to make a big impact to those in need.
[Persuadee] I'd like to donate half of my payment
[Persuader] thank you kindly.  that is most appreciated.
[Persuadee] So $1 please ",yes
20180901-154211_517_live,20180901-154211_517_live,"[Persuader] hello
[Persuadee] Hi there! 
[Persuader] how much would you like to donate?
[Persuadee] What exactly will I be donating my money toward?
[Persuader] to a charity for save the children
[Persuadee] I like kids. Can you tell me more about what they do?
[Persuader] the donation will be user for kids who are poor, no parents, diabilities, to help get them on their feet
[Persuadee] That seems to be a good cause. The thing is that I already donate to CHOC on a regular basis. Is there anything more you can tell me about this particular business?
[Persuader] Save the Children is and how their donation is essential to help ensuring children's rights to health, education, safety, etc. Yor donation will make a tangible impact for the world
[Persuadee] That does seem interesting. Do you know how long the company has been around?
[Persuader] over a decade. or instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.
[Persuadee] That sounds horrible. I guess I'm just wondering what exactly the business does to give these kids better lives. What does the money go toward?
[Persuader] this website would be great for you to look at in case you have any hesitation   URL 
[Persuadee] Well, I'll definitely have to check that out. I appreciate any organization that strives to make lives better for children in need.
[Persuader] ""How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2)."" 
[Persuadee] To be honest, at this point I think that I'll be holding off until I check out the website a little more. Like I said, I already donate to other children's organizations, and feel that I need to do a bit more research before adding another one.
[Persuader] how much money do you spend on unnecessary stuff like a bag of snack or candyÿ  that money can be used in more meaningful ways. Small donations will indeed help a lot of children and their families
[Persuadee] I don't spend much on useless stuff. Like I said, I donate to a lot of children's organizations. I just feel like I need to research this one further before committing. I hope you understand.
[Persuader] ""How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2)."" 
[Persuadee] $0 for today. I appreciate what you're trying to do, but at this point I feel like I need more information. I will research further though!",no
20180901-112814_354_live,20180901-112814_354_live,"[Persuader] Hi! How are you doing? :)
[Persuadee] I'm doing well, how about you?
[Persuader] I'm good. Thanks for asking. Do you have some time to answer some questions for me?
[Persuadee] I do have some time to answer questions.
[Persuader] Do you consider yourself to be a charitable person? What type of charities do you donate to?
[Persuadee] I do consider myself to be a charitable person. I do not currently donate money because I do not have an income at the moment, however, when I have a bit of extra money, I like to give to St Jude's Children's hospital. I also like to buy food or drinks for homeless people when I see them and have some extra money to do so. 
[Persuader] That is generous of you! I understand about only donating if you have a means to. In that case I usually am more willing to volunteer my time. Have you heard of the organization Save the Children?
[Persuadee] I have not heard of that organization before. What is it?
[Persuader] Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
[Persuadee] Oh that's really cool. Can you tell me what kind of children's rights you mean?
[Persuader] Here is a short article about Save the Children's work with children's rights in Armenia:  URL s/what-we-do/where-we-work/greater-middle-east-eurasia/armenia
[Persuadee] I understand now. Is this an organization that you like to donate time and money to? 
[Persuader] I'm like you, if I have the means I definitely would. I usually can't donate much, just a dollar or so, but everything helps and anything is better than nothing.
[Persuadee] Yeah I definitely understand that. Right now all the money I have is going into savings for my own little person who's on the way. 
[Persuader] Oh congratulations! I don't have any children, but all my extra money has been going towards student loan debt. Do you think that you could do $0.25?
[Persuadee] I really wish that I could, but between my own student loans and the credit debt that I have had to incur while going to appointments and such while unemployed, I really need every last cent to get myself financially stable.
[Persuader] I understand. I don't want to be pushy. Is there anything else you would like to know about the organization Save the Children so you could make an informed decision to donate in the future when you are in a better situation to donate?
[Persuadee] So I looked at things like the US children coming across the boarder, but do they do things like bringing food and medical equipment to children in other countries?
[Persuader] Yes, they do a lot of emergency response work. No one knows when the next earthquake, flood or tsunami will strike. But we do know children are severely affected by natural disasters. They also suffer greatly during conflict, drought and disease outbreaks. Save the Children's natural disaster response and emergency relief programs help protect vulnerable boys and girls during disasters and their aftermath.
[Persuadee] Oh that's really cool. I love learning new things about the medical field so it is always nice to learn about someone that brings things like basic medial equipment to places that need them.
[Persuader] I don't want to take up too much of your time, but here is an article that might interest you:  URL s/about-us/media-and-news/2018-press-releases/yemen-hundreds-of-thousands-children-at-risk-hodeidah-attack   Thank you for talking with me and have a great day!",no
20180901-180231_790_live,20180901-180231_790_live,"[Persuader] Hello, how are you today?
[Persuadee] Great! How are you? How is your weekend going?
[Persuader] Not too bad. I'm excited to be volunteering my time to raise money for a children's charity. It's called Save the Children. 
[Persuadee] that's great that you volunteer. what kind of activities do you do for the children?
[Persuader] Mostly what I do is try and encourage people to donate what they can to the cause. Save the Children has been around since 1919!  The funds are used to promote children's rights, better their education and health care and also provide emergency aid in situations of natural disaster. 
[Persuadee] do you know what countries they primarily donate to?
[Persuader] Actually, there a huge number of countries that are helped by Save the Children. It's an international organization. Some of the countries include the U.S., Uganda, Kenya, Peru, and Cambodia. 
[Persuadee] that is great. i heavily support organizations that help our own united states.
[Persuader] Did you know that, even one year after the destruction caused by hurricane Harvey, Save the Children is still present in Texas helping children to fully recover? It's truly a blessing what they do. Money also goes to provide shelter.  Just 77 cents a day can provide shelter for a refugee family. Do you think Save the Children is a cause that you would consider donating to?
[Persuadee] wow I'm heappy to hear that. It's wild the devastation that hurricanes do.
[Persuader] In 2017, 155 million children were helped. There's always more to do though. How would you feel about helping Save the Children by donating some or all of your payment from this task?
[Persuadee] i would be willing to donate 10 cents. My charitable donations budget is small because I do a great deal of donating to animal organizations. I love the italian greyhound rescue.
[Persuader] Even 10 cents is helpful. Thank you! That's great that you donate to animal charities. I support PAWS Chicago too. 
[Persuadee] the snamils need our help just as much as the children do. 
[Persuader] No doubt! I just heard about a country does not kill rescue animals in shelters. So every shelter they run is a no-kill shelter. Have you heard that?
[Persuadee] i didn't know about that. great to hear it! hopefully more will do the same. I have a 5k to run tomorrow for the italian greyhounds. all proceeds go to the animals.
[Persuader] Good for you! Wow, that's great!  It's nice when volunteers can act in other ways in addition to giving money. Especially since not everyone has the money to give. 
[Persuadee] right. I like to donate my time in addition to money. charitable giving is a good thing to do.
[Persuader] Well thank you for offering 10 cents from this task to Save the Children. I will look into your charity as well and see what I can do to help. It's been nice talking with you. Have a great weekend and good luck with the run tomorrow!
[Persuadee] great, thanks. have a nice sunday!",yes
20180901-190207_933_live,20180901-190207_933_live,"[Persuader] hi, good evening
[Persuadee] Hi how are you
[Persuader] i'm great, thank you. are you involved in any charities?
[Persuadee] Only in our church missionaries
[Persuader] thats great! have you ever heard of save the children?
[Persuadee] No i have not. What is that about?
[Persuader] its a great international organization that promotes childrens right, provides relief, and helps support children in developing countries.
[Persuadee] Oh thats pretty neat. Does it help american children also
[Persuader] it does! it helps with their rights to healthcare, education, and safety. it really is so beneficial.
[Persuadee] There is such a need for things involving kids now days. 
[Persuader] very true, we really are all they have when they have inadequate resources at home. would you be interested in donating a portion of your task earnings tonight?
[Persuadee] Thank you for asking me, but at this time i am going to say no. I would need to research this organization and discuss it with my husband so we can make all decisions together
[Persuader] that is understandable. you can tell him how great and professional the save the children organization is. they have great credentials and large international impact. your money would not be wasted.
[Persuadee] Thank you for the information but we dont make decisions quickly. We have a large family and we like to be as informed as possible and then discuss it and go from there. All decisions are as important to us as buying a home
[Persuader] that's a great way to be. its a large decision for the syrian children's parents too to when it comes to keeping their children safe on the limited resources they have. all adults have to make tough choices. are you sure you wouldn't like to donate anything from $0 to $2? anything at all helps.
[Persuadee] I understandnthat but it would be against our household rules to do anything without discussing it.
[Persuader] I'm sure there's some money you would spend on a snack or candy tomorrow that could be given to the needy children instead. even that small of a donation can help numerous children.
[Persuadee] I am sorry but you are wrong. We buy groceries once a month on a very tight budget. With 7kids and 1 income every penny counts to just get by. We budget and pray about every decision
[Persuader] I would be more than happy to match even a .01 donation from you tonight.
[Persuadee] Again thank you but it would be a bad example to my own family to make any rash decisions without soeakimg to my husband who is thr head of our household",no
20180901-100753_363_live,20180901-100753_363_live,"[Persuader] How are you doing today? Are you familiar with the charity Save the Children?
[Persuadee] Good, you?  Never hard of it.  Is it a charity?
[Persuader] I'm great, thanks for asking. Yes, it is a charity. I'm working with them to secure donations to help children in need. Helping families with children through crisis periods in their lives like relief after hurricanes, flooding, and earthquakes. We are also accepting donations to aid refugees and to assist with housing needs. Does this sound like a charity you would be interested in supporting?
[Persuadee] Yes I am interested.  Do you have a website?
[Persuader] Yes! Please visit  URL for additional information. But I might be able to answer any questions you have at this time.
[Persuadee] I am going to look at it really quick.  How much do people usually donate?
[Persuader] The donations vary. Today, I'm asking for a donation of $5. Of course, anything above that would be greatly appreciated. 
[Persuadee] Pretty sure I can only donate up to $2
[Persuader] A $2 donation from the heart is better than no donation at all! Your support is greatly appreciated. Did you look over the website?
[Persuadee] Honestly everthing I make here goes into my son's college fund.  I was more thinking 50 cents. I did look at the website. looks like a really good cause.
[Persuader] I understand your need to budget for your own children. Please keep in mind that your donation will be directly deducted from your task payment. Wouldn't you consider it worth the effort to donate the entire $2 for charity. Your $2 can make all the difference in the lives of these children. $2 could be several meals for a child in need. 
[Persuadee] I would have to discuss this matter with my wife first.  I am only comfortable with giving 50 cents right now.
[Persuader] Thank you for your continued support and donation. Would you be able to discuss the donation with your wife at this time? I ask because time is essencial. Millions of children are facing the threat of starvation, illness, and homelessness while we speak. 
[Persuadee] She's not home right now.  But I would be willing to bring this up with my church group and maybe do a fundraiser for this cause.
[Persuader] That would be incredible! Additional support from your church group is much appreciated as well. Again, thank you for your support and commitment to Save the Children. Charitable causes, especially those concerning children and the less fortunate, are definitely the Lord's work! And I know what goes around comes around. And God rewards those that look out for the less fortunate.
[Persuadee] Do you know if my donation can specifically go to their US program that help border children?
[Persuader] I believe the funds can be specifically allocated to that designation. I'm happy to hear that you have a passion to help the needs of those children. But there are millions of other children throughout the world that need our assistance. Would you be able to donate $2 directly to those children? I know that especially now, they need all the help they can get. I'm not sure when your children will be going to college, but these kids are in need of help today!
[Persuadee] I appreate the info.  I will give 50 cents today and look into a fundraiser with my church group.
[Persuader] I understand. We will accept your 50 cent donation today. Please use the link I provided earlier for additional information to give to you congregation. There is also info on that site as to where to send future donations. 
[Persuadee] Thanks.  Have a good day!
[Persuader] Again, thank you for being part of the solution. It is greatly appreciated. Have a great rest of your day!",yes
20180901-001137_507_live,20180901-001137_507_live,"[Persuader] Hello, welcome .
[Persuadee] Hello. How are you?
[Persuader] Fine. Have you know about any children charity?
[Persuadee] I know of things like St Jude. 
[Persuader] What do you think about these charity?
[Persuadee] I think that St Jude does a lot of good for the health of children
[Persuader] Great.I also a member of an  children charity.
[Persuadee] What type of charity are you involved with?
[Persuader] Save the children is the name of our charity.It's an children charity we save many children's life.
[Persuadee] How do you save children's lives?
[Persuader] We are providing food,shelter,clothes,education,health etc.
[Persuadee] Do you do this internationally?
[Persuader] No.But we trying to do internationally.
[Persuadee] What country are you based in?
[Persuader] USA is my country.In Iowa state.
[Persuadee] What else can you tell me about your country?
[Persuader] This is a city of Cedar Rapids' Museum of Art has paintings by native Iowan Grant Wood
[Persuadee] What else can you tell me about your charity?
[Persuader] We are saving more than 500 children in our charity.WE are giving them best and quality shelter and food etc.
[Persuadee] That sounds great. How does someone help your charity?",no
20180901-191816_441_live,20180901-191816_441_live,"[Persuader] Hi there ! How are you doing? 
[Persuadee] I'm doing great, how about you? 
[Persuader] Fine, thank you. Can i get you to do a favor for me? 
[Persuadee] possibly, what can i do for you ? 
[Persuader] I was just thinking that maybe we could take our earnings from the task and mmake  donation to Save the Children... 
[Persuadee] how much are you looking to donate? 
[Persuader] Whatever you want would be fine. Part or even all, I mean it's only 30¡é and a every bit helps 
[Persuadee] lets do it. 
[Persuader] Cool... You're awesome! Thanks for being so generous... 
[Persuadee] no problem, but we have to at least exchange 10 messages a piece for this to work . so im not sure what else to talk about
[Persuader] Do you have any kids or are you just wanting to help out just because? 
[Persuadee] just trying to do something decent with my self. 
[Persuader] Noble. I've always tried to be of service to others when I can do so 
[Persuadee] I get that. it just sucks that there is only so much you can do though. 
[Persuader] I know  I'm not rich by any stretch, but I do when I can. There are others that have less than me 
[Persuadee] i completely understand that. 
[Persuader] It gives you feeling to help out, even if it is something small 
[Persuadee] exactly.  do you have kids or just feel like helping out ? 
[Persuader] No, I don't. I just think they deserve every resource available to help them thrive
[Persuadee] thats very nice of you ",yes
20180901-201904_88_live,20180901-201904_88_live,"[Persuader] Hi there, how are you?
[Persuadee] im good how about you?
[Persuader] Have you ever heard of the causes, Save the Children?
[Persuadee] yes i have, i have donated quite a few times
[Persuader] Just to remind you of the causes, Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
[Persuadee] would you be interested in donating money
[Persuader] Of course I will be, but I think the situation here is that your role is the donator and mine is persuader?
[Persuadee] well could you tell me some of the benefits of donating
[Persuader] Sure. As a matter of fact, the world has made great progress for children. More children are alive and thriving today than ever before. But here's the problem. Millions of children in the U.S. and around the world still aren't getting what they deserve. We're talking about children in need. Dying, when the world knows how to save them. Vulnerable children in poverty. Denied an education. Forced to flee violence. Orphaned, abused, abandoned. Children with no reason to smile. No hope for the future.  The world's children deserve better.
[Persuadee] is there any cons to donating
[Persuader] For donor, there is no direct cons to donating. However, through the power of Sponsorship, you help ensure a child in need has the best chance for success _ with a healthy start, the opportunity to learn and protection from harm. Our innovative Sponsorship programs address the unique needs of children where they live.
[Persuadee] is there a minimum amount that i must donate 
[Persuader] No, there isn't. It all depends on your generosity and financial ability. So would you like to donate?
[Persuadee] yes as a matter of fact i wish i could donate my whole life savings but that is not the case but i can donate  $0.25
[Persuader] That is indeed very kind of you for making this donating decision. The cause and organization deeply thank you for your donation.
[Persuadee] you are so very welcome and i hope this will help at least a little bit
[Persuader] Once again I would like to thank you for your donation and I assure you your donation will be used to help out those needy children.
[Persuadee] well i am thankful that we started talking otherwise i may have not been able to donate
[Persuader] Alright then, you have a nice day ahead.
[Persuadee] i hope have a very great day!",yes
20180901-164025_222_live,20180901-164025_222_live,"[Persuader] Hello!
[Persuadee] Hello hows it going?
[Persuader] Oh, alright. I made the mistake of reading the news today, which always kind of bums me out. 
[Persuadee] Oh, what was on the news?
[Persuader] Well, it seems like it's all Trump all the time, but I started reading an article about children in developing countries and rates of illiteracy and starvation. It struck me how those things haven't really changed much for the 40 years I've been around. 
[Persuadee] Man that is sad. I wish I could do something. As trump should help that as well.
[Persuader] I feel like Trump won't help... we'll be lucky if he doesn't make it worse. Donating to a charity is probably the best way we can help. I used to think that it wasn't helpful unless I had a lot of money at my disposal, but now, I ferl
[Persuadee] I have some spare money, albeit its not much, but anything to help the children right?
[Persuader] sorry, I bumped the send button before I was done typing. I really think any amount would help. Now that I have children, I imagine horrific things that could have happened to them if they weren't so lucky. Would you consider donating all of your incoming payment for this task to the Save the Children charity? The researchers can collect the funds and donate it directly, so it's no hassle. 
[Persuadee] Would .50 be ok?\\
[Persuader] Would you consider making it an even $2.00? That's cheaper than a cup of coffee. 
[Persuadee] I'm kind of broke right now, but I could go up to a dollar.
[Persuader] A dollar is better than no dollars! That's very nice of you. 
[Persuadee] Im glad to help the children. 
[Persuader] Me too! 
[Persuadee] I hope they will find a way to help these kids in need with these donations.
[Persuader] I bet they will. 
[Persuadee] Its such a great cause, and it will make the world a better place.
[Persuader] It's nice to be able to be part of the solution, rather than part of the problem. I appreciate that the charity is separate from the government. I think I'm going to throw in another dollar. I can put $9 in
[Persuadee] The more the merrier!\\
[Persuader] Care to match me? Or at least add another dollar?",yes
20180901-212528_32_live,20180901-212528_32_live,"[Persuader] hello, how are you ?
[Persuadee] Hi :)  I'm well, how are you?
[Persuader] I'm good. so i was wondering if you would be willing to donate some of your earnings along with me to this charity ?
[Persuadee] What earnings are you talking about?
[Persuader] the earnings from the surveys we just took. 
[Persuadee] I have no idea what you're talking about, I didn't take a survey?
[Persuader] ok, well would you be willing to donate to the charity called save the children ? even just 5 cents 
[Persuadee] What can you tell me about it?
[Persuader] well the main goal of the organization is to help ensure childrens rights to health, education, safety etc. 
[Persuadee] Where is it based?  Do they have a website?
[Persuader] this is the website if youd like to check it out  URL 
[Persuadee] Also a very interesting Wikipedia page.
[Persuader] i didn't send a Wikipedia page? but they're based out of fairfield Connecticut. they aim to help children all over the world not just in the US
[Persuadee] Is it really cost-effective to solicit donations through Mechanical Turk?
[Persuader] well every bit that is donated helps. that's why we ask for a donates as small as just a penny because eventually it adds up. we realize that not everyone who would like to help can afford much which is why we don't push for much. 
[Persuadee] How much do you get?
[Persuader] I do not receive any, actually i match every person who donates anything under $20, i also have another job that i work and do this in my free time. 
[Persuadee] Really, what's your other job?
[Persuader] i work for a company called gordon food service 
[Persuadee] Is that related to save the children?
[Persuader] no it isnt. ive worked that job since i was 16, and started helping with save the children when i was 20 2 years ago. so if you would like to donate we appreciate it if not sorry for wasting your time.",no
20180901-201717_518_live,20180901-201717_518_live,"[Persuader] hello
[Persuadee] Hi there!
[Persuader] Hey I'm here to ask you if you are willing to donate lets say $10 from a program called save the children
[Persuadee] What information can you give me about the program? What is it's goal?
[Persuader] well it's a program for US children from the poorest families
[Persuadee] Oh fantastic so it helps children here in the US!  Is it for food?  Education?  Medical Needs?
[Persuader] all of it, but if many people go for this, it doesn't even need to be $10, just whatever you like to give\\
[Persuadee] Do you know what exactly the money goes for in regards to the children?
[Persuader] childrens rights, relief (hunger) and support
[Persuadee] Okay, perfect.  Would love to donate.  Is it a non-profit?
[Persuader] yes of course as it should be
[Persuadee] Agreed.  Is my donation tax-deductible?
[Persuader] wow, I was afraid of that question, i'm not sure
[Persuadee] I appreciation the honesty.  I would like to donate $2.
[Persuader] yeah that's very kind of you, thank you. may I ask if you are male or female?
[Persuadee] I am female.
[Persuader] Females are often more gently when it comes to children, do you agree?
[Persuadee] Yes, the motherly instinct in us.
[Persuader] I'm male, but I of course love my children more than anything but I do understand this
[Persuadee] It is incredible how much they capture our hearts and how fast it goes.  I always try to help causes for children.
[Persuader] okay, so you agree to donate $2 for this purpose?
[Persuadee] Yes, I am happy to donate $2.
[Persuader] Thank you, and for your information, to learn more I will give you the website",yes
20180901-082120_803_live,20180901-082120_803_live,"[Persuader] Hello, how's your day going?
[Persuadee] not too bad yours?
[Persuader] Good so far, been busy with HITs this morning which is a nice change for the usual weekend lull of HITs
[Persuadee] don't disagree with that.... at least it's cooled off a bit here anyway
[Persuader] Yea the weather is looking up today, might have to get out to a park or something fun today.
[Persuadee] sounds like fun :)
[Persuader] Hey have you ever heard about an organization called Save the Children?
[Persuadee] no. haven't heard of them..... what do they do?
[Persuader] They help kids all over the globe in dire situations by providing relief and aid to them, they're pretty awesome!
[Persuadee] have you ever donated to them?
[Persuader] I have a few times, through this HIT actually. At the end the researchers let us donate any amount of our task payment directly to the organization.
[Persuadee] how much have you donated? I mean I can only afford a little otherwise I wouldn't be doing HITS...;)
[Persuader] I usually donate just a small amount between like 10 and 30 cents, even just a small amount makes a big difference because there are so many of us each helping a small amount.
[Persuadee] sounds like a good idea, you think $.10 is good enough?
[Persuader] It most certainly is - every bit is appreciated! The kids will benefit greatly from this as the researchers have been doing hundreds of HITs so it really does add up when everyone donates a small amount.
[Persuadee] are you going to donate?
[Persuader] I'm going to donate $.30 - today has been a good day for HITs so it won't kill me heh. And just think how many other pairs of people are making the same decision! 
[Persuadee] I know I hope the researchers raise a lot of money through this...
[Persuader] It'd be cool if they showed us at the end of the study how much has been raised so far, I'd really like that.
[Persuadee] I know it would make all the people who did this HIT feel good unless their not really caring people then well...",yes
20180901-170812_961_live,20180901-170812_961_live,"[Persuader] Hello! How are you doing today?
[Persuadee] I am doing well. How about you?
[Persuader] I'm doing pretty well also. Have you heard of the Save the Children charity?
[Persuadee] That sounds familiar. I know I have heard of it, but I don't know exactly what they do or how they operate.
[Persuader] They are an organization dedicated to saving children's lives. They are mainly concerned with working in developing countries as those countries cannot do much for their sick children. 
[Persuadee] So the organization is focused on medical issues, mainly?
[Persuader] Well, mainly sick or hungry children, although they do try to provide children with and education and shelter also.
[Persuadee] Oh wow! I like that they are not focused on only one aspect. When children are in need, it is seldom just one thing that they need. Hunger, poverty, lack of education... these things are all intertwined.
[Persuader] Exactly! The organization tries to make the children's lives better as a whole. However, this of course does cost money. Have you ever donated money to a charity?
[Persuadee] Not money, no, but  volunteer work. I used to work with an organization called Food not Bombs that helps feed the homeless, especially those homeless people who are often overlooked by or excluded by food banks and shelters.
[Persuader] That is incredible! I am always glad to hear people donate their time because it is sometimes worth more than money.
[Persuadee] Thanks! I have always had little money but I always have free time. VOlunteering suits me well.
[Persuader] That's wonderful. However, while I have your time, would you like to donate just $2 today to help better children's lives through Save the Children?
[Persuadee] HOnestly, I need the cash. My entire paycheck this week went to bills, and I am wondering how I am going to afford groceries.
[Persuader] I understand! But, the small donation of $2 can go towards feeding a child for up to a week with our program. You can simply donate the $2 out of your payment for this task.
[Persuadee] I understand, but that payment is going to be used to feed MY children. Sorry.
[Persuader] No need for hostility! The way I see it, children are children, you are only being selfish. 
[Persuadee] Oh no I am sorry. I didn't intend that to be hostile at all! The internet is very bad at conveying mood and such. 
[Persuader] No problem, well I hope YOUR children enjoy feasting while less fortunate children scrap to eat bread crumbs.
[Persuadee] Wow. OKay. YOu don't really know anything about my children or my financial situation. 
[Persuader] You can always donate as little as $.50. This amount could feed a kid for a day or buy a single apple for you.
[Persuadee] No, I will use those two dollars to provide a feast for my children.
[Persuader] Okay sir! Hope you sleep well!",no
20180901-101814_540_live,20180901-101814_540_live,"[Persuader] Hello! How are you today?
[Persuadee] I am good. How are you?
[Persuader] Doing great thanks.  Have you heard of a charity called Save the Children?
[Persuadee] No, I have not. What do they do?
[Persuader] Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
[Persuadee] I was hoping you would say that the help our children right here in American. We never seem to have any that think about our children.
[Persuader] That is very true.  This organization is great. Making a donation is essential to help ensuring children's rights to health, education, safety, etc. 
[Persuadee] It is great that they want o help children all over the world, but I am looking for something that helps our children.
[Persuader] International is helping children all over the world.  This isn't just for one specific location.
[Persuadee] But does it say it helps children in America also. Most times an international charity doesn't help right here in America.
[Persuader] Please feel free to check out their website.  It will help you gather a lot more information if you like.   URL 
[Persuadee] I just did a quick look and the first thing I see is that it is still on the ground in Texas after Hurricane Harvey. So that is great to see that means they do care about our children.
[Persuader] Yes, its wonderful that such an organization cares about all the children all over the world. Taking care of children is one of my passions.  I have 4 extra that I care for in my home.  Would you be willing to make a donation today from the payment of this task today?
[Persuadee] I don't know. It seems like a great charity, but I do have to think about my own children and if I donate the money I'm making then it means I'm taking something away from them
[Persuader] Even just a few cents today will go along way for those children.  
[Persuadee] If it is coming from my payment today it is something that I don't have yet...so maybe I can do 0.20.
[Persuader] That would be a huge help.  Thank you so much for your contribution. 
[Persuadee] Your very welcome....I""m glad I could help even if it is so little
[Persuader] The world needs a better place for our children.  We don't realize how so little goes a long way when a child goes without.
[Persuadee] Yes, we do need to make this place better for our children they are our future",yes
20180901-112903_682_live,20180901-112903_682_live,"[Persuader] Hi there, how are you?
[Persuadee] I'm okay. I've been pretty tired lately. How are you?
[Persuader] Me too! It's been raining so much in my area...hard to not be tired! Do you have time for me to tell you about my favorite charity?
[Persuadee] We haven't gotten much rain, I just have a new baby, so I guess it is to be expected. Sure I'd love to hear about it.
[Persuader] New baby...I barely remember those days...probably because I was exhausted.  After I had my baby, I started becoming interested in the charity, Save the Children.  Have you heard of them?
[Persuadee] Yes I have but I don't know much about what they do. 
[Persuader] They are an organization that helps support children in developing countries.  It's hard to realize how fortunate we are to have the resources we do.
[Persuadee] What kinds of things do they do for children? Is it nutrition related? Or education?
[Persuader] They help in pretty much every area.  Fight fornchildrens rights, get them healthcare, help with education, etc.  Do you currently donate to any charities?
[Persuadee] I do. We donate to St Jude's regularly and do a fundraiser for the CF Foundation every year.  
[Persuader] Those are both great foundations too! If you ever have any extra to spare, you should consider donating to Save the Children too.  When I read about what they do, I just feel so blessed to have my baby safe with me.
[Persuadee] We do often take things like that for granted.  Do you know how much of donations go directly to the charity. Some foundations do a better job then others.
[Persuader] A little over 80% go right to helping.  Around 10% is used for fundraising.  The rest just keeps the foundation operating.  They do a good job of allocating resources.
[Persuadee] Sounds like they a good job.  I would like to make a donation.
[Persuader] Great! You can actually donate any amount of your earnings today.  Any amount helps as you know.
[Persuadee] How do I do it? Do I just say the amount?
[Persuader] At the end, you'll be asked how koch of your $2 that you'd like to donate.  You'll enter the amount and the researchers will make sure the funds get to the organization.
[Persuadee] OK that sounds easy. Thank you for all of your knowledge on this subject.
[Persuader] Thanks for listening.  You are obviously a very giving person.  I hope you get some rest!
[Persuadee] Thank you, me too! haha! Have a great weekend.",yes
20180901-020126_11_live,20180901-020126_11_live,"[Persuader] It would be a great deal to donate all or some the extra payment to children's charity
[Persuadee] What children's charity is it?
[Persuader] Save the Children 
[Persuadee] Could you tell me more about them?
[Persuader] This is an organization that provides relief and helps support children in developing countries
[Persuadee] Oh do they not do any work in the United States?
[Persuader] Good question, although we have many charities in the U.S., these children are dying from hunger and your donation will make a great impact
[Persuadee] I don't like to hear about kids starving, but I would prefer to take care of kids in the U.S. first.
[Persuader] That's caring of you, I'm sure there is a reachable charity in the U.S. that you can get involved in, but there is a great lack of support for these kids, especially in war zones
[Persuadee] So what countries have they helped kid out in?
[Persuader] Millions of Syrian children have to grow up facing the daily threat of violence, 2018, 1000 children were reportedly killed or injured. Your donation will help address this problem
[Persuadee] I do donate to charity already so I'm not sure how much I can afford to donate to them, if I decide to donate at all.
[Persuader] Well, think about how we spend on unnecessary things, money that we can't account for. A fraction of that amount can make a drastic change
[Persuadee] What is the minimum amount that I can donate?
[Persuader] $.77 a day can shelter a refugee family
[Persuadee] That's crazy that a small amount like that can make such a difference.
[Persuader] Yes, it sure can
[Persuadee] Okay I will make a donation.
[Persuader] Awesome! How much would like to donate?
[Persuadee] I will donate .50.
[Persuader] Thank you for your donation",yes
